day,BTCUSDT,ETHUSDT
2021-11-19,56680.8,4045.78
2021-11-19,56694.97,4039.43
2021-11-19,56770.01,4045.02
2021-11-19,56616.57,4037.17
2021-11-19,56807.32,4055.95
2021-11-19,56812.0,4063.76
2021-11-19,56897.69,4069.24
2021-11-19,56594.83,4045.67
2021-11-19,56601.93,4046.24
2021-11-19,56524.0,4040.0
2021-11-19,56242.69,4022.05
2021-11-19,56217.96,4015.17
2021-11-19,55984.03,4000.0
2021-11-19,56101.79,4004.16
2021-11-19,56087.64,4012.34
2021-11-19,56097.58,4014.04
2021-11-19,56150.21,4022.13
2021-11-19,55935.85,4004.45
2021-11-19,55857.99,4001.01
2021-11-19,55903.6,4002.34
2021-11-19,55890.48,3998.08
2021-11-19,55888.0,3998.78
2021-11-19,55665.99,3982.68
2021-11-19,55724.07,3997.57
2021-11-19,55825.51,4004.81
2021-11-19,55900.0,4010.67
2021-11-19,55974.73,4022.39
2021-11-19,55972.69,4022.25
2021-11-19,55926.77,4020.21
2021-11-19,56050.13,4036.18
2021-11-19,56022.87,4033.17
2021-11-19,56083.2,4039.1
2021-11-19,56136.49,4044.36
2021-11-19,56153.84,4046.63
2021-11-19,56123.18,4043.13
2021-11-19,56109.01,4043.0
2021-11-19,56198.15,4048.41
2021-11-19,56251.65,4052.12
2021-11-19,56232.94,4049.46
2021-11-19,56309.01,4053.51
2021-11-19,56317.99,4051.78
2021-11-19,56147.08,4044.09
2021-11-19,56120.26,4040.35
2021-11-19,56051.26,4036.94
2021-11-19,56306.12,4060.94
2021-11-19,56331.2,4066.83
2021-11-19,56380.27,4075.79
2021-11-19,56369.99,4070.89
2021-11-19,56475.86,4085.73
2021-11-19,56404.75,4078.06
2021-11-19,56328.54,4074.19
2021-11-19,56389.27,4081.43
2021-11-19,56351.4,4074.36
2021-11-19,56325.17,4072.34
2021-11-19,56263.44,4062.33
2021-11-19,56337.34,4067.27
2021-11-19,56351.03,4065.22
2021-11-19,56397.47,4069.99
2021-11-19,56178.91,4054.04
2021-11-19,56230.97,4059.3
2021-11-19,56241.3,4060.27
2021-11-19,56284.49,4060.47
2021-11-19,56331.62,4068.57
2021-11-19,56093.98,4047.86
2021-11-19,56070.98,4045.0
2021-11-19,56076.91,4047.01
2021-11-19,56073.61,4049.37
2021-11-19,56029.2,4046.85
2021-11-19,55918.0,4042.7
2021-11-19,55941.28,4046.39
2021-11-19,56034.46,4056.17
2021-11-19,55878.19,4048.97
2021-11-19,55992.47,4058.78
2021-11-19,55987.83,4062.04
2021-11-19,56057.69,4069.73
2021-11-19,56212.66,4081.55
2021-11-19,56377.79,4093.42
2021-11-19,56923.98,4127.82
2021-11-19,57148.99,4138.12
2021-11-19,57358.37,4154.45
2021-11-19,57185.01,4147.64
2021-11-19,57258.09,4160.37
2021-11-19,57198.73,4155.57
2021-11-19,57083.14,4145.63
2021-11-19,57015.28,4141.8
2021-11-19,57024.56,4141.04
2021-11-19,57061.69,4146.0
2021-11-19,57061.05,4149.09
2021-11-19,57198.26,4159.95
2021-11-19,57358.18,4168.54
2021-11-19,57274.93,4156.75
2021-11-19,57126.0,4153.25
2021-11-19,57068.47,4153.63
2021-11-19,57095.77,4158.51
2021-11-19,57185.84,4166.76
2021-11-19,57106.96,4160.96
2021-11-19,57047.59,4156.48
2021-11-19,56989.77,4154.01
2021-11-19,56861.16,4142.82
2021-11-19,56815.61,4138.92
2021-11-19,56789.24,4135.35
2021-11-19,56751.03,4130.42
2021-11-19,56886.39,4144.92
2021-11-19,56886.87,4142.94
2021-11-19,56797.36,4137.59
2021-11-19,56794.93,4134.42
2021-11-19,56789.52,4135.02
2021-11-19,56825.0,4139.23
2021-11-19,56804.47,4136.56
2021-11-19,56882.76,4144.87
2021-11-19,56854.99,4137.26
2021-11-19,56851.0,4137.11
2021-11-19,56592.26,4115.0
2021-11-19,56658.98,4122.87
2021-11-19,56689.99,4126.24
2021-11-19,56645.1,4124.17
2021-11-19,56634.27,4116.88
2021-11-19,56780.53,4122.0
2021-11-19,56906.03,4135.04
2021-11-19,56765.87,4126.84
2021-11-19,56826.29,4127.92
2021-11-19,56989.59,4141.2
2021-11-19,57074.91,4145.86
2021-11-19,57025.64,4142.15
2021-11-19,57208.59,4160.56
2021-11-19,57246.45,4165.2
2021-11-19,57143.71,4157.68
2021-11-19,57314.7,4170.51
2021-11-19,57259.63,4166.33
2021-11-19,57215.21,4158.55
2021-11-19,57202.31,4155.01
2021-11-19,57184.16,4151.09
2021-11-19,57001.9,4144.91
2021-11-19,56876.39,4140.48
2021-11-19,56768.08,4136.22
2021-11-19,56885.0,4142.3
2021-11-19,57050.0,4155.51
2021-11-19,57072.19,4157.86
2021-11-19,57276.0,4168.85
2021-11-19,57333.62,4179.47
2021-11-19,57406.66,4179.37
2021-11-19,57600.06,4194.48
2021-11-19,57474.46,4184.52
2021-11-19,57626.47,4191.47
2021-11-19,57599.98,4203.89
2021-11-19,57605.78,4206.28
2021-11-19,57710.28,4213.69
2021-11-19,57791.55,4209.68
2021-11-19,57923.26,4213.1
2021-11-19,57836.85,4208.52
2021-11-19,57771.0,4206.0
2021-11-19,57715.25,4199.04
2021-11-19,57582.44,4191.61
2021-11-19,57586.81,4196.0
2021-11-19,57799.99,4219.28
2021-11-19,57905.35,4228.06
2021-11-19,57848.88,4227.03
2021-11-19,57994.61,4233.26
2021-11-19,57870.0,4224.66
2021-11-19,57740.81,4216.34
2021-11-19,57726.25,4213.34
2021-11-19,57771.88,4218.58
2021-11-19,57852.09,4222.13
2021-11-19,57770.9,4210.37
2021-11-19,57726.63,4207.66
2021-11-19,57831.0,4218.38
2021-11-19,57953.43,4227.34
2021-11-19,58003.98,4224.49
2021-11-19,58069.55,4232.5
2021-11-19,57887.98,4216.17
2021-11-19,57946.0,4224.53
2021-11-19,58066.45,4233.51
2021-11-19,57951.94,4226.95
2021-11-19,57945.0,4225.02
2021-11-19,57789.66,4218.45
2021-11-19,57773.17,4211.64
2021-11-19,57875.52,4222.12
2021-11-19,57940.87,4228.9
2021-11-19,57945.95,4231.1
2021-11-19,57855.88,4225.11
2021-11-19,58108.59,4242.92
2021-11-19,58151.12,4250.57
2021-11-19,58219.94,4260.34
2021-11-19,58171.27,4261.01
2021-11-19,58240.29,4270.89
2021-11-19,58180.95,4266.01
2021-11-19,58139.01,4266.23
2021-11-19,58303.0,4274.82
2021-11-19,58194.74,4267.78
2021-11-19,58242.24,4271.31
2021-11-19,58096.54,4261.83
2021-11-19,58011.17,4257.07
2021-11-19,57985.61,4259.28
2021-11-19,57971.77,4254.67
2021-11-19,57981.04,4257.51
2021-11-19,57952.7,4257.1
2021-11-19,58030.01,4263.8
2021-11-19,57980.0,4260.88
2021-11-19,57936.15,4257.47
2021-11-19,57861.93,4254.45
2021-11-19,57873.89,4254.6
2021-11-19,57845.0,4250.42
2021-11-19,57866.53,4256.93
2021-11-19,57866.46,4258.19
2021-11-19,57914.07,4264.18
2021-11-19,57879.47,4264.97
2021-11-19,57896.76,4268.09
2021-11-19,57888.65,4268.81
2021-11-19,57954.99,4274.29
2021-11-19,57897.86,4271.77
2021-11-19,57888.29,4274.59
2021-11-19,57852.08,4265.99
2021-11-19,57775.08,4262.67
2021-11-19,57809.54,4268.83
2021-11-19,57795.66,4271.41
2021-11-19,57858.13,4277.76
2021-11-19,57971.36,4288.57
2021-11-19,58033.05,4290.07
2021-11-19,57964.4,4289.28
2021-11-19,58069.49,4299.17
2021-11-19,57922.03,4294.13
2021-11-19,57853.84,4292.87
2021-11-19,57857.2,4293.04
2021-11-19,57766.02,4279.72
2021-11-19,57721.24,4274.28
2021-11-19,57752.93,4266.99
2021-11-19,57920.44,4273.9
2021-11-19,58009.68,4284.48
2021-11-19,57865.35,4270.36
2021-11-19,57767.88,4267.35
2021-11-19,57654.74,4259.94
2021-11-19,57574.93,4252.75
2021-11-19,57641.81,4262.29
2021-11-19,57748.11,4268.28
2021-11-19,57771.1,4262.46
2021-11-19,57689.25,4255.2
2021-11-19,57869.99,4266.25
2021-11-19,57755.45,4255.92
2021-11-19,57852.75,4262.14
2021-11-19,57875.22,4274.37
2021-11-19,57859.32,4273.34
2021-11-19,57806.94,4276.4
2021-11-19,57780.1,4277.25
2021-11-19,57900.0,4293.02
2021-11-19,57902.44,4295.48
2021-11-19,57836.11,4293.51
2021-11-19,57937.07,4295.55
2021-11-19,57934.84,4304.56
2021-11-19,57904.0,4298.28
2021-11-19,57894.24,4295.84
2021-11-19,57790.88,4286.82
2021-11-19,57793.42,4282.62
2021-11-19,57776.74,4279.95
2021-11-19,57813.57,4279.65
2021-11-19,57822.31,4280.06
2021-11-19,57917.43,4291.13
2021-11-19,58009.48,4296.5
2021-11-19,57899.97,4284.55
2021-11-19,58003.48,4298.32
2021-11-19,57928.83,4290.39
2021-11-19,57817.7,4279.95
2021-11-19,57877.26,4281.29
2021-11-19,57824.9,4274.14
2021-11-19,57956.89,4280.83
2021-11-19,58062.39,4293.79
2021-11-19,58052.24,4294.76
2021-11-20,58013.35,4297.53
2021-11-20,58171.63,4307.43
2021-11-20,58454.07,4320.36
2021-11-20,58434.78,4319.1
2021-11-20,58478.49,4321.86
2021-11-20,58424.14,4317.95
2021-11-20,58206.11,4291.46
2021-11-20,58126.0,4286.06
2021-11-20,58292.68,4298.07
2021-11-20,58237.08,4295.0
2021-11-20,58335.24,4304.62
2021-11-20,58233.37,4298.06
2021-11-20,58314.94,4303.18
2021-11-20,58375.71,4308.69
2021-11-20,58522.52,4315.61
2021-11-20,58526.8,4315.61
2021-11-20,58796.66,4326.44
2021-11-20,58739.86,4325.6
2021-11-20,58723.85,4321.59
2021-11-20,58741.73,4322.95
2021-11-20,58705.35,4319.33
2021-11-20,58788.27,4325.34
2021-11-20,58784.83,4327.16
2021-11-20,58790.94,4325.48
2021-11-20,58830.01,4328.44
2021-11-20,58788.39,4325.0
2021-11-20,58829.27,4325.23
2021-11-20,58914.35,4330.57
2021-11-20,58896.65,4326.51
2021-11-20,58816.99,4319.79
2021-11-20,58764.45,4315.0
2021-11-20,58807.71,4313.87
2021-11-20,58749.99,4312.05
2021-11-20,58785.17,4309.71
2021-11-20,58805.56,4311.4
2021-11-20,58784.38,4305.76
2021-11-20,58688.04,4303.58
2021-11-20,58735.82,4309.03
2021-11-20,58676.38,4303.8
2021-11-20,58778.04,4312.35
2021-11-20,58647.79,4306.47
2021-11-20,58640.0,4302.01
2021-11-20,58639.17,4300.57
2021-11-20,58523.75,4285.8
2021-11-20,58531.89,4284.23
2021-11-20,58554.95,4282.87
2021-11-20,58510.0,4280.86
2021-11-20,58513.1,4280.55
2021-11-20,58471.21,4274.37
2021-11-20,58402.01,4268.63
2021-11-20,58429.36,4274.01
2021-11-20,58451.74,4272.87
2021-11-20,58466.07,4270.34
2021-11-20,58401.74,4266.5
2021-11-20,58397.12,4269.2
2021-11-20,58500.01,4281.8
2021-11-20,58460.38,4280.81
2021-11-20,58473.03,4282.61
2021-11-20,58499.1,4290.26
2021-11-20,58486.71,4291.56
2021-11-20,58546.12,4297.05
2021-11-20,58495.26,4287.75
2021-11-20,58362.38,4276.29
2021-11-20,58280.01,4268.65
2021-11-20,58357.46,4277.44
2021-11-20,58406.84,4283.51
2021-11-20,58516.28,4288.04
2021-11-20,58531.74,4287.08
2021-11-20,58528.0,4286.32
2021-11-20,58452.42,4277.49
2021-11-20,58394.99,4274.73
2021-11-20,58400.07,4275.8
2021-11-20,58356.99,4277.4
2021-11-20,58369.85,4275.49
2021-11-20,58462.73,4282.43
2021-11-20,58500.01,4288.92
2021-11-20,58762.57,4315.44
2021-11-20,58616.98,4306.37
2021-11-20,58718.4,4311.98
2021-11-20,58581.86,4300.34
2021-11-20,58529.01,4294.85
2021-11-20,58473.01,4285.67
2021-11-20,58596.82,4290.57
2021-11-20,58635.06,4293.12
2021-11-20,58591.44,4286.27
2021-11-20,58629.95,4292.86
2021-11-20,58659.98,4296.53
2021-11-20,58595.7,4294.4
2021-11-20,58514.57,4283.46
2021-11-20,58458.3,4278.96
2021-11-20,58453.36,4274.95
2021-11-20,58529.74,4281.2
2021-11-20,58543.0,4284.8
2021-11-20,58440.45,4277.65
2021-11-20,58353.19,4277.75
2021-11-20,58380.06,4279.99
2021-11-20,58407.83,4278.7
2021-11-20,58355.23,4271.24
2021-11-20,58400.08,4277.24
2021-11-20,58415.0,4277.22
2021-11-20,58430.17,4278.43
2021-11-20,58474.04,4284.25
2021-11-20,58491.23,4286.34
2021-11-20,58592.89,4301.35
2021-11-20,58606.19,4303.4
2021-11-20,58500.84,4294.18
2021-11-20,58590.4,4299.08
2021-11-20,58461.93,4288.93
2021-11-20,58558.0,4300.01
2021-11-20,58587.57,4302.62
2021-11-20,58607.95,4304.55
2021-11-20,58519.73,4296.42
2021-11-20,58490.06,4295.59
2021-11-20,58414.97,4288.89
2021-11-20,58385.64,4281.51
2021-11-20,58434.8,4285.35
2021-11-20,58529.56,4293.8
2021-11-20,58545.96,4294.42
2021-11-20,58531.42,4293.36
2021-11-20,58490.19,4290.88
2021-11-20,58405.57,4283.96
2021-11-20,58437.76,4288.25
2021-11-20,58487.29,4292.07
2021-11-20,58613.2,4304.44
2021-11-20,58639.6,4304.99
2021-11-20,58663.36,4308.04
2021-11-20,58573.51,4300.45
2021-11-20,58493.3,4297.9
2021-11-20,58550.84,4304.95
2021-11-20,58469.0,4297.42
2021-11-20,58445.02,4292.41
2021-11-20,58479.5,4295.28
2021-11-20,58504.39,4303.0
2021-11-20,58555.98,4307.2
2021-11-20,58577.46,4313.98
2021-11-20,58457.73,4298.71
2021-11-20,58489.43,4301.03
2021-11-20,58498.0,4300.51
2021-11-20,58520.29,4304.16
2021-11-20,58574.39,4311.87
2021-11-20,58521.52,4311.06
2021-11-20,58658.0,4321.74
2021-11-20,58644.77,4319.22
2021-11-20,58625.67,4317.83
2021-11-20,58606.99,4318.52
2021-11-20,58566.08,4311.04
2021-11-20,58760.01,4328.22
2021-11-20,58741.05,4332.02
2021-11-20,58638.36,4324.56
2021-11-20,58604.74,4324.0
2021-11-20,58602.95,4318.89
2021-11-20,58607.61,4318.87
2021-11-20,58505.98,4310.89
2021-11-20,58554.51,4311.56
2021-11-20,58555.5,4313.76
2021-11-20,58562.1,4312.17
2021-11-20,58544.1,4308.9
2021-11-20,58632.24,4318.79
2021-11-20,58599.06,4313.63
2021-11-20,58484.64,4303.87
2021-11-20,58508.57,4302.07
2021-11-20,58571.38,4306.89
2021-11-20,58519.04,4301.49
2021-11-20,58430.0,4289.28
2021-11-20,58463.34,4292.7
2021-11-20,58420.2,4288.02
2021-11-20,58448.91,4292.69
2021-11-20,58467.96,4295.55
2021-11-20,58407.42,4296.83
2021-11-20,58500.01,4301.73
2021-11-20,58522.89,4310.85
2021-11-20,58611.75,4317.87
2021-11-20,58585.59,4316.6
2021-11-20,58366.9,4299.08
2021-11-20,58390.01,4297.85
2021-11-20,58454.5,4301.73
2021-11-20,58440.79,4300.22
2021-11-20,58476.66,4302.98
2021-11-20,58386.82,4293.61
2021-11-20,58340.41,4286.23
2021-11-20,58058.24,4260.4
2021-11-20,57982.75,4245.3
2021-11-20,57866.64,4240.99
2021-11-20,57856.22,4242.97
2021-11-20,58005.82,4262.38
2021-11-20,57906.36,4253.63
2021-11-20,57931.99,4256.84
2021-11-20,57781.56,4239.69
2021-11-20,57640.0,4227.79
2021-11-20,57667.38,4227.67
2021-11-20,57525.62,4212.77
2021-11-20,57588.37,4213.06
2021-11-20,57668.95,4226.92
2021-11-20,57597.52,4219.2
2021-11-20,57501.75,4211.31
2021-11-20,57433.49,4209.47
2021-11-20,57568.81,4221.52
2021-11-20,57644.21,4227.69
2021-11-20,57793.14,4239.39
2021-11-20,57737.27,4236.49
2021-11-20,57779.89,4239.34
2021-11-20,57801.77,4239.58
2021-11-20,57689.69,4233.25
2021-11-20,57771.68,4243.15
2021-11-20,57735.83,4239.74
2021-11-20,57758.55,4242.68
2021-11-20,57709.87,4237.57
2021-11-20,57747.12,4242.03
2021-11-20,57638.04,4231.75
2021-11-20,57700.64,4232.41
2021-11-20,57720.01,4235.4
2021-11-20,57651.01,4231.48
2021-11-20,57742.81,4238.37
2021-11-20,57763.2,4236.52
2021-11-20,57884.97,4245.13
2021-11-20,57914.49,4251.45
2021-11-20,57911.5,4256.17
2021-11-20,57869.92,4260.0
2021-11-20,57953.74,4271.31
2021-11-20,58287.77,4298.2
2021-11-20,59186.9,4345.99
2021-11-20,59380.71,4380.7
2021-11-20,59075.01,4359.09
2021-11-20,59280.02,4373.1
2021-11-20,59510.94,4385.16
2021-11-20,59518.21,4371.85
2021-11-20,59541.07,4375.46
2021-11-20,59411.47,4369.75
2021-11-20,59367.56,4369.75
2021-11-20,59363.52,4371.78
2021-11-20,59383.49,4375.56
2021-11-20,59331.83,4377.82
2021-11-20,59249.99,4373.0
2021-11-20,59270.01,4373.36
2021-11-20,59305.05,4380.29
2021-11-20,59322.79,4380.04
2021-11-20,59342.06,4387.6
2021-11-20,59342.21,4384.35
2021-11-20,59356.61,4392.0
2021-11-20,59430.04,4398.39
2021-11-20,59441.39,4400.67
2021-11-20,59420.84,4400.45
2021-11-20,59365.06,4393.98
2021-11-20,59383.14,4393.98
2021-11-20,59399.0,4397.12
2021-11-20,59365.86,4400.92
2021-11-20,59334.53,4397.03
2021-11-20,59385.85,4399.13
2021-11-20,59386.58,4399.06
2021-11-20,59419.14,4406.4
2021-11-20,59392.09,4404.36
2021-11-20,59408.03,4406.6
2021-11-20,59453.05,4405.42
2021-11-20,59414.89,4408.19
2021-11-20,59450.0,4417.48
2021-11-20,59388.0,4409.22
2021-11-20,59450.94,4414.0
2021-11-20,59492.86,4416.88
2021-11-20,59501.48,4416.46
2021-11-20,59609.74,4422.38
2021-11-20,59569.18,4419.97
2021-11-20,59636.06,4424.99
2021-11-20,59564.96,4421.04
2021-11-20,59592.71,4427.65
2021-11-20,59581.9,4432.86
2021-11-20,59562.6,4429.98
2021-11-20,59517.12,4420.21
2021-11-20,59621.19,4428.81
2021-11-20,59559.07,4420.71
2021-11-20,59711.62,4414.95
2021-11-20,59703.02,4414.44
2021-11-20,59692.35,4416.99
2021-11-20,59658.99,4413.09
2021-11-20,59652.6,4410.04
2021-11-20,59649.88,4406.0
2021-11-20,59683.58,4410.46
2021-11-20,59755.42,4417.52
2021-11-20,59776.87,4418.96
2021-11-20,59626.02,4407.71
2021-11-20,59610.02,4404.48
2021-11-20,59565.04,4403.59
2021-11-20,59549.47,4395.97
2021-11-20,59601.17,4400.64
2021-11-20,59681.14,4410.7
2021-11-20,59790.0,4411.7
2021-11-20,59783.52,4413.75
2021-11-20,59842.79,4418.23
2021-11-20,59707.51,4412.17
2021-11-21,59712.31,4410.79
2021-11-21,59642.81,4409.39
2021-11-21,59740.82,4413.39
2021-11-21,59535.34,4398.52
2021-11-21,59609.0,4399.53
2021-11-21,59553.64,4396.62
2021-11-21,59460.03,4390.4
2021-11-21,59412.94,4395.57
2021-11-21,59504.99,4404.15
2021-11-21,59399.14,4397.02
2021-11-21,59345.16,4395.53
2021-11-21,59352.22,4391.2
2021-11-21,59399.47,4392.59
2021-11-21,59310.0,4387.91
2021-11-21,59354.12,4388.87
2021-11-21,59320.54,4386.89
2021-11-21,59333.55,4387.4
2021-11-21,59317.33,4386.44
2021-11-21,59347.98,4384.62
2021-11-21,59366.0,4387.82
2021-11-21,59294.21,4383.93
2021-11-21,59249.26,4375.1
2021-11-21,59256.71,4370.19
2021-11-21,59327.87,4376.0
2021-11-21,59324.12,4376.92
2021-11-21,59310.05,4377.22
2021-11-21,59233.66,4367.82
2021-11-21,59277.83,4373.0
2021-11-21,59158.0,4368.4
2021-11-21,59101.98,4363.41
2021-11-21,58992.88,4346.13
2021-11-21,58786.0,4337.07
2021-11-21,58758.47,4343.54
2021-11-21,58921.68,4356.64
2021-11-21,58933.69,4357.18
2021-11-21,59040.09,4367.76
2021-11-21,58985.99,4364.6
2021-11-21,59102.75,4377.5
2021-11-21,59083.9,4378.61
2021-11-21,58982.46,4372.91
2021-11-21,58953.98,4369.48
2021-11-21,58942.01,4371.39
2021-11-21,58929.66,4368.26
2021-11-21,58909.01,4366.79
2021-11-21,58791.66,4355.53
2021-11-21,58766.95,4353.93
2021-11-21,58704.27,4350.33
2021-11-21,58674.67,4343.29
2021-11-21,58796.84,4352.81
2021-11-21,58813.83,4358.22
2021-11-21,58854.35,4362.29
2021-11-21,58842.99,4362.45
2021-11-21,58832.31,4359.8
2021-11-21,58751.11,4356.5
2021-11-21,58785.42,4358.52
2021-11-21,58680.03,4345.74
2021-11-21,58750.01,4343.35
2021-11-21,58652.94,4337.31
2021-11-21,58623.78,4331.56
2021-11-21,58600.01,4330.13
2021-11-21,58675.0,4337.61
2021-11-21,58673.77,4342.01
2021-11-21,58665.5,4344.28
2021-11-21,58688.41,4345.88
2021-11-21,58642.5,4340.91
2021-11-21,58650.74,4342.26
2021-11-21,58876.51,4358.54
2021-11-21,58891.09,4358.38
2021-11-21,58857.08,4357.6
2021-11-21,58880.98,4357.98
2021-11-21,58969.81,4363.67
2021-11-21,59017.58,4366.33
2021-11-21,59005.91,4367.23
2021-11-21,58982.64,4365.4
2021-11-21,58959.33,4364.1
2021-11-21,59001.27,4369.04
2021-11-21,58931.69,4363.08
2021-11-21,58891.09,4355.54
2021-11-21,59023.3,4367.35
2021-11-21,58926.69,4359.77
2021-11-21,58894.94,4356.8
2021-11-21,59000.0,4366.24
2021-11-21,59001.86,4359.8
2021-11-21,59203.41,4380.97
2021-11-21,59064.92,4368.63
2021-11-21,59078.99,4372.92
2021-11-21,59064.79,4368.26
2021-11-21,59015.09,4360.4
2021-11-21,59083.64,4363.75
2021-11-21,59062.9,4361.12
2021-11-21,59150.0,4367.22
2021-11-21,59050.0,4358.29
2021-11-21,59059.55,4358.99
2021-11-21,59002.09,4353.53
2021-11-21,59003.18,4353.7
2021-11-21,58982.74,4348.13
2021-11-21,58988.81,4352.57
2021-11-21,58825.8,4342.57
2021-11-21,59009.86,4344.91
2021-11-21,58868.65,4337.37
2021-11-21,58922.11,4345.91
2021-11-21,58913.33,4349.78
2021-11-21,58963.51,4357.63
2021-11-21,59087.6,4368.18
2021-11-21,58993.95,4359.99
2021-11-21,58852.89,4345.56
2021-11-21,58725.47,4336.18
2021-11-21,58731.45,4339.21
2021-11-21,58819.42,4343.45
2021-11-21,58810.01,4344.86
2021-11-21,58869.74,4349.78
2021-11-21,58900.0,4351.81
2021-11-21,58870.01,4352.9
2021-11-21,58937.61,4358.35
2021-11-21,58819.88,4351.63
2021-11-21,58834.21,4349.9
2021-11-21,58795.94,4348.01
2021-11-21,58805.37,4346.85
2021-11-21,58802.94,4346.25
2021-11-21,58902.48,4350.79
2021-11-21,58886.45,4353.54
2021-11-21,58837.66,4351.68
2021-11-21,58766.6,4345.52
2021-11-21,58871.89,4354.21
2021-11-21,58822.45,4351.02
2021-11-21,58787.99,4345.48
2021-11-21,58751.83,4333.98
2021-11-21,58742.51,4327.5
2021-11-21,58575.93,4308.22
2021-11-21,58722.13,4315.91
2021-11-21,58838.13,4324.41
2021-11-21,58811.02,4321.0
2021-11-21,59219.99,4341.41
2021-11-21,59221.1,4343.86
2021-11-21,59194.08,4341.36
2021-11-21,58755.02,4315.38
2021-11-21,58702.2,4312.92
2021-11-21,58626.53,4309.46
2021-11-21,58730.0,4315.33
2021-11-21,58715.59,4320.89
2021-11-21,58700.84,4320.0
2021-11-21,58744.66,4324.0
2021-11-21,58715.31,4322.61
2021-11-21,58692.91,4319.53
2021-11-21,58719.76,4314.24
2021-11-21,58805.87,4319.11
2021-11-21,59032.01,4336.68
2021-11-21,59172.6,4343.42
2021-11-21,59140.2,4336.68
2021-11-21,59155.27,4340.36
2021-11-21,59074.0,4335.8
2021-11-21,59058.65,4331.86
2021-11-21,59011.31,4332.27
2021-11-21,59060.74,4334.99
2021-11-21,59178.85,4343.92
2021-11-21,59058.0,4329.63
2021-11-21,59000.31,4329.62
2021-11-21,58964.94,4327.45
2021-11-21,58950.58,4327.13
2021-11-21,58985.31,4331.69
2021-11-21,59046.58,4339.62
2021-11-21,58994.47,4334.18
2021-11-21,58910.02,4327.6
2021-11-21,58900.18,4325.9
2021-11-21,58858.69,4323.16
2021-11-21,58946.61,4327.96
2021-11-21,58925.04,4325.08
2021-11-21,58833.25,4316.75
2021-11-21,58782.94,4311.36
2021-11-21,58724.47,4304.45
2021-11-21,58822.82,4311.34
2021-11-21,58781.04,4305.14
2021-11-21,58833.13,4314.83
2021-11-21,58794.98,4309.48
2021-11-21,58884.09,4317.02
2021-11-21,58888.87,4322.27
2021-11-21,58986.07,4327.48
2021-11-21,58942.97,4328.01
2021-11-21,59004.59,4333.75
2021-11-21,58895.0,4332.09
2021-11-21,58857.63,4326.27
2021-11-21,59002.31,4348.19
2021-11-21,58897.01,4336.2
2021-11-21,58999.98,4343.67
2021-11-21,58986.47,4344.04
2021-11-21,59124.02,4357.75
2021-11-21,59074.53,4360.23
2021-11-21,59117.35,4366.12
2021-11-21,59215.92,4374.02
2021-11-21,59183.98,4369.71
2021-11-21,59239.04,4370.91
2021-11-21,59199.26,4366.21
2021-11-21,59324.01,4369.98
2021-11-21,59382.52,4371.69
2021-11-21,59332.53,4361.85
2021-11-21,59255.06,4352.02
2021-11-21,59192.71,4343.81
2021-11-21,59139.16,4338.92
2021-11-21,59232.9,4348.69
2021-11-21,59188.38,4346.16
2021-11-21,59257.26,4353.46
2021-11-21,59485.33,4379.0
2021-11-21,59790.73,4409.7
2021-11-21,59857.69,4410.62
2021-11-21,59791.92,4401.07
2021-11-21,59667.0,4383.47
2021-11-21,59677.97,4384.8
2021-11-21,59774.99,4392.18
2021-11-21,59765.12,4388.17
2021-11-21,59706.91,4381.77
2021-11-21,59571.42,4378.25
2021-11-21,59568.58,4376.55
2021-11-21,59566.69,4377.75
2021-11-21,59434.53,4368.13
2021-11-21,59484.41,4370.9
2021-11-21,59469.6,4371.99
2021-11-21,59289.73,4358.43
2021-11-21,59383.41,4359.03
2021-11-21,59507.86,4369.49
2021-11-21,59520.02,4363.74
2021-11-21,59400.0,4357.84
2021-11-21,59430.45,4360.47
2021-11-21,59474.69,4365.28
2021-11-21,59458.07,4364.99
2021-11-21,59498.05,4368.11
2021-11-21,59444.13,4361.0
2021-11-21,59480.06,4363.55
2021-11-21,59436.01,4358.74
2021-11-21,59516.04,4362.15
2021-11-21,59325.85,4342.38
2021-11-21,59346.01,4348.92
2021-11-21,59325.03,4343.71
2021-11-21,59245.99,4342.98
2021-11-21,59341.01,4350.17
2021-11-21,59396.18,4354.04
2021-11-21,59342.23,4350.95
2021-11-21,59324.03,4351.7
2021-11-21,59314.23,4352.72
2021-11-21,59294.31,4352.21
2021-11-21,59314.13,4345.99
2021-11-21,59370.55,4353.68
2021-11-21,59341.32,4353.35
2021-11-21,59327.23,4353.22
2021-11-21,59335.66,4355.44
2021-11-21,59394.62,4358.44
2021-11-21,59432.3,4359.8
2021-11-21,59381.6,4358.09
2021-11-21,59434.71,4366.84
2021-11-21,59464.67,4371.73
2021-11-21,59404.99,4369.09
2021-11-21,59559.07,4379.59
2021-11-21,59585.0,4382.7
2021-11-21,59504.27,4374.57
2021-11-21,59516.82,4376.53
2021-11-21,59413.36,4370.75
2021-11-21,59438.14,4373.97
2021-11-21,59489.59,4378.6
2021-11-21,59542.16,4382.4
2021-11-21,59536.38,4378.51
2021-11-21,59457.62,4370.01
2021-11-21,59496.85,4375.18
2021-11-21,59439.94,4370.31
2021-11-21,59438.89,4363.62
2021-11-21,59472.09,4361.33
2021-11-21,59394.55,4355.18
2021-11-21,59353.51,4351.4
2021-11-21,59453.48,4357.52
2021-11-21,59439.48,4358.85
